Time:,3:22:14.021763,Eff. time:,"4 days, 11:51:28.696416",Size:,10000,Cores:,32,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,HN,Epochs,Batch size,Learning rate
0.07025802880525589,2,250,100,0.01
0.06905847042798996,2,250,100,0.02
0.07525625824928284,2,250,100,0.04
0.02798737771809101,2,250,100,0.1
0.05956002324819565,2,250,150,0.0001
0.05941213294863701,2,250,150,0.0002
0.04520411789417267,2,250,150,0.0004
0.03085959143936634,2,250,150,0.001
0.04032626003026962,2,250,150,0.002
0.038549624383449554,2,250,150,0.004
0.02595657855272293,2,250,150,0.01
0.06559523940086365,2,250,150,0.02
0.07159256935119629,2,250,150,0.04
0.07505325973033905,2,250,150,0.1
0.27817800641059875,2,250,200,0.0001
0.07305021584033966,2,250,200,0.0002
0.037856146693229675,2,250,200,0.0004
0.0423116572201252,2,250,200,0.001
0.042043887078762054,2,250,200,0.002
0.03298288956284523,2,250,200,0.004
0.06370509415864944,2,250,200,0.01
0.024843188002705574,2,250,200,0.02
0.06497099995613098,2,250,200,0.04
0.06984736770391464,2,250,200,0.1
